institute_id,year,e_total,e_AmerInd_AlaskNtv,e_Asian,e_AfrAmer,e_Hispanic,e_Hi_PacIsland,e_White,e_2orMore,e_unknown,e_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
235769,2011,163,2,8,12,30,3,94,0,2,12,26.0,0.0,2.0,7.0,3.0,2.0,11.0,0.0,1.0,0.0,26.0,0.0,2.0,7.0,3.0,2.0,11.0,0.0,1.0,0.0
235769,2012,176,3,5,20,27,4,103,0,4,10,43.0,2.0,1.0,8.0,6.0,1.0,20.0,0.0,2.0,3.0,43.0,2.0,1.0,8.0,6.0,1.0,20.0,0.0,2.0,3.0
235769,2013,194,2,11,28,32,4,105,0,1,11,48.0,0.0,4.0,8.0,9.0,0.0,26.0,0.0,0.0,1.0,48.0,0.0,4.0,8.0,9.0,0.0,26.0,0.0,0.0,1.0
235769,2014,211,3,15,36,38,4,111,1,3,0,68.0,1.0,3.0,14.0,21.0,3.0,25.0,0.0,1.0,0.0,68.0,1.0,3.0,14.0,21.0,3.0,25.0,0.0,1.0,0.0
235769,2015,211,2,12,33,45,4,66,6,38,5,61.0,0.0,3.0,8.0,13.0,1.0,26.0,4.0,4.0,2.0,61.0,0.0,3.0,8.0,13.0,1.0,26.0,4.0,4.0,2.0
236072,2010,6669,42,625,350,324,29,3345,341,1110,503,137.0,1.0,11.0,10.0,12.0,0.0,70.0,14.0,17.0,2.0,137.0,1.0,11.0,10.0,12.0,0.0,70.0,14.0,17.0,2.0
236072,2011,6294,30,590,341,315,26,3071,342,1044,535,120.0,0.0,11.0,8.0,8.0,1.0,63.0,11.0,17.0,1.0,120.0,0.0,11.0,8.0,8.0,1.0,63.0,11.0,17.0,1.0
236072,2012,6047,21,550,367,335,25,2785,373,1037,554,97.0,1.0,7.0,8.0,8.0,1.0,44.0,13.0,15.0,0.0,97.0,1.0,7.0,8.0,8.0,1.0,44.0,13.0,15.0,0.0
236072,2013,6118,23,551,364,338,19,2728,391,1040,664,99.0,1.0,15.0,8.0,8.0,1.0,46.0,13.0,6.0,1.0,99.0,1.0,15.0,8.0,8.0,1.0,46.0,13.0,6.0,1.0
236072,2014,6493,34,592,365,368,17,2811,408,1179,719,113.0,3.0,13.0,4.0,17.0,0.0,49.0,14.0,13.0,0.0,113.0,3.0,13.0,4.0,17.0,0.0,49.0,14.0,13.0,0.0
236072,2015,6310,27,581,358,393,23,2642,397,1195,694,128.0,0.0,12.0,10.0,15.0,2.0,50.0,22.0,17.0,0.0,128.0,0.0,12.0,10.0,15.0,2.0,50.0,22.0,17.0,0.0
236072,2016,6266,31,580,339,419,23,2610,467,1146,651,143.0,3.0,7.0,7.0,23.0,1.0,60.0,19.0,19.0,4.0,143.0,3.0,7.0,7.0,23.0,1.0,60.0,19.0,19.0,4.0
236072,2017,6259,28,512,373,477,20,2642,456,1139,612,185.0,1.0,16.0,13.0,33.0,0.0,57.0,18.0,23.0,24.0,185.0,1.0,16.0,13.0,33.0,0.0,57.0,18.0,23.0,24.0
236072,2018,5929,31,529,392,471,19,2426,483,1106,472,177.0,0.0,19.0,21.0,26.0,0.0,57.0,29.0,11.0,14.0,177.0,0.0,19.0,21.0,26.0,0.0,57.0,29.0,11.0,14.0
236072,2019,5693,25,536,384,473,16,2389,485,1043,342,189.0,0.0,11.0,25.0,40.0,0.0,76.0,20.0,16.0,1.0,189.0,0.0,11.0,25.0,40.0,0.0,76.0,20.0,16.0,1.0
236072,2020,5240,19,494,398,509,10,2231,498,877,204,300.0,0.0,25.0,24.0,34.0,0.0,151.0,31.0,30.0,5.0,300.0,0.0,25.0,24.0,34.0,0.0,151.0,31.0,30.0,5.0
236090,2010,54,0,0,2,1,0,48,0,3,0,,,,,,,,,,,,,,,,,,,,
236133,2010,1422,20,86,76,80,0,977,0,147,36,172.0,5.0,9.0,8.0,12.0,0.0,99.0,0.0,38.0,1.0,172.0,5.0,9.0,8.0,12.0,0.0,99.0,0.0,38.0,1.0
236133,2011,1558,12,61,86,114,21,1068,41,118,37,175.0,2.0,6.0,8.0,11.0,2.0,116.0,6.0,19.0,5.0,175.0,2.0,6.0,8.0,11.0,2.0,116.0,6.0,19.0,5.0
236133,2012,1612,20,84,63,120,18,1180,38,47,42,211.0,2.0,11.0,6.0,20.0,4.0,154.0,9.0,1.0,4.0,211.0,2.0,11.0,6.0,20.0,4.0,154.0,9.0,1.0,4.0
236133,2013,1733,21,101,51,130,17,1252,47,63,51,202.0,0.0,10.0,5.0,11.0,2.0,160.0,10.0,0.0,4.0,202.0,0.0,10.0,5.0,11.0,2.0,160.0,10.0,0.0,4.0
236133,2014,1862,24,112,83,140,27,1205,82,133,56,239.0,5.0,18.0,12.0,20.0,6.0,156.0,11.0,7.0,4.0,239.0,5.0,18.0,12.0,20.0,6.0,156.0,11.0,7.0,4.0
236133,2015,1236,15,74,54,90,13,812,52,36,90,203.0,5.0,9.0,11.0,21.0,2.0,136.0,10.0,4.0,5.0,203.0,5.0,9.0,11.0,21.0,2.0,136.0,10.0,4.0,5.0
236133,2016,1226,18,60,60,99,13,786,56,15,119,197.0,2.0,7.0,11.0,18.0,4.0,140.0,9.0,1.0,5.0,197.0,2.0,7.0,11.0,18.0,4.0,140.0,9.0,1.0,5.0
236133,2017,1250,18,82,48,99,19,787,61,9,127,189.0,5.0,5.0,3.0,15.0,3.0,133.0,15.0,3.0,7.0,189.0,5.0,5.0,3.0,15.0,3.0,133.0,15.0,3.0,7.0
236133,2018,1321,20,81,52,110,18,818,86,4,132,219.0,2.0,7.0,5.0,22.0,3.0,153.0,19.0,0.0,8.0,219.0,2.0,7.0,5.0,22.0,3.0,153.0,19.0,0.0,8.0
236133,2019,1339,17,87,57,115,25,787,79,34,138,190.0,2.0,10.0,10.0,23.0,6.0,118.0,10.0,5.0,6.0,190.0,2.0,10.0,10.0,23.0,6.0,118.0,10.0,5.0,6.0
236133,2020,1184,12,79,42,92,10,654,70,137,88,159.0,1.0,5.0,5.0,7.0,0.0,74.0,6.0,58.0,3.0,159.0,1.0,5.0,5.0,7.0,0.0,74.0,6.0,58.0,3.0
236188,2010,7766,123,420,268,382,37,5515,420,556,45,575.0,9.0,48.0,21.0,42.0,1.0,393.0,31.0,24.0,6.0,575.0,9.0,48.0,21.0,42.0,1.0,393.0,31.0,24.0,6.0
236188,2011,7736,96,399,305,433,80,5392,441,532,58,479.0,3.0,14.0,14.0,42.0,6.0,318.0,36.0,33.0,13.0,479.0,3.0,14.0,14.0,42.0,6.0,318.0,36.0,33.0,13.0
236188,2012,7533,114,380,296,453,85,5204,463,468,70,425.0,4.0,18.0,20.0,27.0,8.0,279.0,41.0,18.0,10.0,425.0,4.0,18.0,20.0,27.0,8.0,279.0,41.0,18.0,10.0
236188,2013,7329,100,395,270,464,85,4993,521,414,87,382.0,8.0,19.0,15.0,31.0,5.0,235.0,38.0,16.0,15.0,382.0,8.0,19.0,15.0,31.0,5.0,235.0,38.0,16.0,15.0
236188,2014,7349,87,363,268,489,89,4995,548,408,102,443.0,2.0,16.0,16.0,35.0,8.0,279.0,44.0,19.0,24.0,443.0,2.0,16.0,16.0,35.0,8.0,279.0,44.0,19.0,24.0
236188,2015,7177,74,354,240,473,95,4847,582,387,125,381.0,2.0,22.0,12.0,23.0,2.0,248.0,43.0,19.0,10.0,381.0,2.0,22.0,12.0,23.0,2.0,248.0,43.0,19.0,10.0
236188,2016,6527,73,339,233,461,78,4308,589,348,98,427.0,1.0,19.0,18.0,42.0,5.0,264.0,43.0,19.0,16.0,427.0,1.0,19.0,18.0,42.0,5.0,264.0,43.0,19.0,16.0
236188,2017,6476,74,338,203,556,84,4179,587,334,121,432.0,2.0,14.0,19.0,43.0,3.0,266.0,52.0,12.0,21.0,432.0,2.0,14.0,19.0,43.0,3.0,266.0,52.0,12.0,21.0
236188,2018,6620,60,376,227,604,72,4149,621,395,116,406.0,3.0,16.0,17.0,48.0,2.0,247.0,40.0,18.0,15.0,406.0,3.0,16.0,17.0,48.0,2.0,247.0,40.0,18.0,15.0
236188,2019,6278,75,344,189,610,62,3906,662,334,96,439.0,4.0,13.0,8.0,50.0,6.0,263.0,61.0,15.0,19.0,439.0,4.0,13.0,8.0,50.0,6.0,263.0,61.0,15.0,19.0
236188,2020,5357,50,338,144,533,50,3382,552,243,65,602.0,4.0,34.0,9.0,76.0,6.0,370.0,74.0,25.0,4.0,602.0,4.0,34.0,9.0,76.0,6.0,370.0,74.0,25.0,4.0
236230,2010,3543,26,177,88,175,27,2597,201,52,200,687.0,6.0,34.0,17.0,41.0,6.0,510.0,52.0,8.0,13.0,687.0,6.0,34.0,17.0,41.0,6.0,510.0,52.0,8.0,13.0
236230,2011,3461,30,186,92,183,21,2565,204,40,140,731.0,8.0,56.0,22.0,44.0,3.0,543.0,46.0,6.0,3.0,731.0,8.0,56.0,22.0,44.0,3.0,543.0,46.0,6.0,3.0
236230,2012,3473,26,195,91,217,15,2505,235,38,151,633.0,8.0,48.0,13.0,52.0,6.0,441.0,55.0,4.0,6.0,633.0,8.0,48.0,13.0,52.0,6.0,441.0,55.0,4.0,6.0
236230,2013,3462,25,206,95,236,18,2430,229,64,159,648.0,4.0,49.0,28.0,56.0,2.0,447.0,52.0,4.0,6.0,648.0,4.0,49.0,28.0,56.0,2.0,447.0,52.0,4.0,6.0
236230,2014,3242,28,218,95,249,24,2181,233,52,162,574.0,5.0,48.0,16.0,58.0,10.0,380.0,47.0,0.0,10.0,574.0,5.0,48.0,16.0,58.0,10.0,380.0,47.0,0.0,10.0
236230,2015,3170,29,247,84,247,31,2118,219,53,142,642.0,9.0,61.0,17.0,54.0,7.0,420.0,52.0,6.0,16.0,642.0,9.0,61.0,17.0,54.0,7.0,420.0,52.0,6.0,16.0
236230,2016,3072,24,284,101,259,31,2002,223,56,92,678.0,3.0,73.0,27.0,57.0,10.0,428.0,69.0,7.0,4.0,678.0,3.0,73.0,27.0,57.0,10.0,428.0,69.0,7.0,4.0
236230,2017,3122,18,303,112,278,31,1944,249,83,104,619.0,2.0,72.0,20.0,67.0,8.0,372.0,65.0,5.0,8.0,619.0,2.0,72.0,20.0,67.0,8.0,372.0,65.0,5.0,8.0
236230,2018,3207,17,311,132,364,33,1867,294,93,96,649.0,4.0,68.0,31.0,108.0,8.0,348.0,72.0,6.0,4.0,649.0,4.0,68.0,31.0,108.0,8.0,348.0,72.0,6.0,4.0
236230,2019,3062,14,315,115,368,39,1749,314,75,73,597.0,2.0,61.0,18.0,94.0,11.0,318.0,77.0,15.0,1.0,597.0,2.0,61.0,18.0,94.0,11.0,318.0,77.0,15.0,1.0
236230,2020,2907,6,310,119,379,37,1651,305,51,49,587.0,2.0,62.0,20.0,105.0,5.0,317.0,68.0,6.0,2.0,587.0,2.0,62.0,20.0,105.0,5.0,317.0,68.0,6.0,2.0
236258,2010,3321,101,40,108,155,8,2125,91,633,60,149.0,3.0,2.0,0.0,10.0,0.0,96.0,15.0,13.0,10.0,149.0,3.0,2.0,0.0,10.0,0.0,96.0,15.0,13.0,10.0
236258,2011,2733,94,33,110,140,7,1664,91,492,102,150.0,9.0,3.0,2.0,20.0,0.0,84.0,14.0,6.0,12.0,150.0,9.0,3.0,2.0,20.0,0.0,84.0,14.0,6.0,12.0
236258,2012,2542,108,24,81,138,10,1573,92,423,93,143.0,11.0,0.0,8.0,20.0,0.0,65.0,14.0,5.0,20.0,143.0,11.0,0.0,8.0,20.0,0.0,65.0,14.0,5.0,20.0
236258,2013,2405,91,32,101,157,11,1453,120,334,106,178.0,6.0,3.0,6.0,15.0,2.0,94.0,21.0,6.0,25.0,178.0,6.0,3.0,6.0,15.0,2.0,94.0,21.0,6.0,25.0
236258,2014,2342,93,39,68,157,6,1410,133,336,100,184.0,6.0,3.0,5.0,23.0,0.0,88.0,25.0,11.0,23.0,184.0,6.0,3.0,5.0,23.0,0.0,88.0,25.0,11.0,23.0
236258,2015,2271,95,47,73,161,10,1340,135,297,113,177.0,5.0,2.0,5.0,23.0,3.0,85.0,15.0,13.0,26.0,177.0,5.0,2.0,5.0,23.0,3.0,85.0,15.0,13.0,26.0
236258,2016,2173,104,53,72,182,8,1231,159,256,108,146.0,6.0,2.0,5.0,30.0,0.0,73.0,18.0,11.0,1.0,146.0,6.0,2.0,5.0,30.0,0.0,73.0,18.0,11.0,1.0
236258,2017,2094,87,41,69,169,7,1254,139,253,75,192.0,3.0,3.0,8.0,30.0,0.0,114.0,17.0,13.0,4.0,192.0,3.0,3.0,8.0,30.0,0.0,114.0,17.0,13.0,4.0
236258,2018,2052,78,54,61,167,4,1175,170,289,54,160.0,9.0,3.0,3.0,20.0,1.0,84.0,24.0,14.0,2.0,160.0,9.0,3.0,3.0,20.0,1.0,84.0,24.0,14.0,2.0
236258,2019,1966,77,45,56,159,5,1120,163,282,59,201.0,9.0,5.0,7.0,23.0,0.0,117.0,23.0,17.0,0.0,201.0,9.0,5.0,7.0,23.0,0.0,117.0,23.0,17.0,0.0
236258,2020,1727,67,37,51,165,5,1042,114,192,54,162.0,7.0,4.0,6.0,30.0,1.0,89.0,17.0,8.0,0.0,162.0,7.0,4.0,6.0,30.0,1.0,89.0,17.0,8.0,0.0
236328,2010,2823,8,163,35,142,4,2215,214,23,19,625.0,1.0,35.0,6.0,41.0,1.0,495.0,42.0,0.0,4.0,625.0,1.0,35.0,6.0,41.0,1.0,495.0,42.0,0.0,4.0
236328,2011,2918,22,207,53,153,7,2202,117,139,18,686.0,1.0,33.0,3.0,48.0,0.0,534.0,61.0,2.0,4.0,686.0,1.0,33.0,3.0,48.0,0.0,534.0,61.0,2.0,4.0
236328,2012,2853,17,203,49,178,3,2129,185,68,21,631.0,2.0,50.0,7.0,47.0,0.0,450.0,71.0,0.0,4.0,631.0,2.0,50.0,7.0,47.0,0.0,450.0,71.0,0.0,4.0
236328,2013,2812,5,192,27,193,2,2109,243,33,8,670.0,1.0,62.0,4.0,43.0,0.0,493.0,58.0,7.0,2.0,670.0,1.0,62.0,4.0,43.0,0.0,493.0,58.0,7.0,2.0
236328,2014,2826,4,189,29,191,1,2112,248,41,11,663.0,0.0,48.0,7.0,51.0,0.0,494.0,54.0,6.0,3.0,663.0,0.0,48.0,7.0,51.0,0.0,494.0,54.0,6.0,3.0
236328,2015,2774,4,178,26,191,4,2052,232,77,10,652.0,2.0,36.0,3.0,46.0,3.0,486.0,43.0,30.0,3.0,652.0,2.0,36.0,3.0,46.0,3.0,486.0,43.0,30.0,3.0
236328,2016,2791,6,182,27,208,8,2025,222,100,13,674.0,1.0,38.0,8.0,64.0,3.0,467.0,56.0,33.0,4.0,674.0,1.0,38.0,8.0,64.0,3.0,467.0,56.0,33.0,4.0
236328,2017,2701,2,175,31,225,9,1910,224,110,15,590.0,0.0,43.0,7.0,62.0,3.0,381.0,69.0,22.0,3.0,590.0,0.0,43.0,7.0,62.0,3.0,381.0,69.0,22.0,3.0
236328,2018,2666,3,182,48,230,14,1834,226,118,11,653.0,2.0,45.0,22.0,64.0,5.0,429.0,71.0,12.0,3.0,653.0,2.0,45.0,22.0,64.0,5.0,429.0,71.0,12.0,3.0
236328,2019,2608,9,198,46,263,12,1741,236,93,10,615.0,2.0,43.0,12.0,69.0,4.0,411.0,58.0,14.0,2.0,615.0,2.0,43.0,12.0,69.0,4.0,411.0,58.0,14.0,2.0
236328,2020,2130,8,175,46,226,13,1401,184,67,10,383.0,3.0,30.0,9.0,36.0,3.0,261.0,28.0,11.0,2.0,383.0,3.0,30.0,9.0,36.0,3.0,261.0,28.0,11.0,2.0
236382,2010,3885,32,396,396,287,36,1922,100,709,7,158.0,2.0,16.0,18.0,11.0,0.0,89.0,1.0,21.0,0.0,158.0,2.0,16.0,18.0,11.0,0.0,89.0,1.0,21.0,0.0
236382,2011,3417,27,385,336,277,45,1680,106,557,4,150.0,2.0,20.0,21.0,14.0,2.0,72.0,5.0,14.0,0.0,150.0,2.0,20.0,21.0,14.0,2.0,72.0,5.0,14.0,0.0
236382,2012,3312,25,380,317,236,31,1647,124,551,1,164.0,2.0,21.0,21.0,12.0,1.0,90.0,8.0,9.0,0.0,164.0,2.0,21.0,21.0,12.0,1.0,90.0,8.0,9.0,0.0
236382,2013,3338,19,394,312,284,26,1469,115,712,7,134.0,0.0,20.0,12.0,18.0,2.0,64.0,11.0,7.0,0.0,134.0,0.0,20.0,12.0,18.0,2.0,64.0,11.0,7.0,0.0
236382,2014,3359,27,428,303,250,18,1339,112,878,4,139.0,1.0,24.0,17.0,17.0,0.0,64.0,9.0,7.0,0.0,139.0,1.0,24.0,17.0,17.0,0.0,64.0,9.0,7.0,0.0
236382,2015,3961,35,431,329,294,21,1361,131,1351,8,122.0,3.0,16.0,11.0,20.0,2.0,45.0,11.0,12.0,2.0,122.0,3.0,16.0,11.0,20.0,2.0,45.0,11.0,12.0,2.0
236382,2016,3587,29,385,300,289,22,1150,131,1269,12,197.0,1.0,32.0,19.0,21.0,1.0,95.0,13.0,13.0,2.0,197.0,1.0,32.0,19.0,21.0,1.0,95.0,13.0,13.0,2.0
236382,2017,3763,24,425,361,284,25,1203,133,1295,13,180.0,1.0,32.0,18.0,24.0,1.0,77.0,14.0,12.0,1.0,180.0,1.0,32.0,18.0,24.0,1.0,77.0,14.0,12.0,1.0
236382,2018,3546,33,391,366,316,30,860,131,1404,15,181.0,2.0,29.0,27.0,28.0,2.0,72.0,10.0,9.0,2.0,181.0,2.0,29.0,27.0,28.0,2.0,72.0,10.0,9.0,2.0
236382,2019,3755,29,370,375,374,22,847,119,1606,13,201.0,0.0,28.0,34.0,46.0,2.0,73.0,7.0,10.0,1.0,201.0,0.0,28.0,34.0,46.0,2.0,73.0,7.0,10.0,1.0
236382,2020,3214,15,332,317,325,13,692,148,1355,17,98.0,1.0,22.0,14.0,18.0,0.0,29.0,7.0,7.0,0.0,98.0,1.0,22.0,14.0,18.0,0.0,29.0,7.0,7.0,0.0
236452,2010,1811,30,113,133,159,44,1072,86,88,86,235.0,2.0,23.0,18.0,28.0,4.0,138.0,13.0,8.0,1.0,235.0,2.0,23.0,18.0,28.0,4.0,138.0,13.0,8.0,1.0
236452,2011,1800,20,107,148,170,46,1024,104,81,100,233.0,0.0,13.0,16.0,34.0,7.0,137.0,23.0,3.0,0.0,233.0,0.0,13.0,16.0,34.0,7.0,137.0,23.0,3.0,0.0
236452,2012,1823,17,88,129,184,38,1066,109,76,116,228.0,1.0,12.0,6.0,39.0,13.0,124.0,23.0,8.0,2.0,228.0,1.0,12.0,6.0,39.0,13.0,124.0,23.0,8.0,2.0
236452,2013,1787,13,96,108,180,30,974,123,143,120,158.0,0.0,11.0,6.0,23.0,4.0,87.0,17.0,9.0,1.0,158.0,0.0,11.0,6.0,23.0,4.0,87.0,17.0,9.0,1.0
236452,2014,1801,9,80,109,181,38,1016,123,97,148,154.0,2.0,10.0,5.0,22.0,12.0,84.0,13.0,2.0,4.0,154.0,2.0,10.0,5.0,22.0,12.0,84.0,13.0,2.0,4.0
236452,2015,1719,21,83,129,199,38,947,93,83,126,179.0,6.0,12.0,9.0,30.0,3.0,102.0,10.0,5.0,2.0,179.0,6.0,12.0,9.0,30.0,3.0,102.0,10.0,5.0,2.0
236452,2016,1586,17,91,103,220,38,854,92,83,88,237.0,4.0,12.0,15.0,45.0,11.0,129.0,15.0,5.0,1.0,237.0,4.0,12.0,15.0,45.0,11.0,129.0,15.0,5.0,1.0
236452,2017,1565,18,136,97,210,62,759,101,91,91,276.0,2.0,31.0,7.0,53.0,24.0,111.0,34.0,11.0,3.0,276.0,2.0,31.0,7.0,53.0,24.0,111.0,34.0,11.0,3.0
236452,2018,1607,24,141,100,202,67,796,110,80,87,239.0,4.0,31.0,14.0,32.0,21.0,99.0,34.0,2.0,2.0,239.0,4.0,31.0,14.0,32.0,21.0,99.0,34.0,2.0,2.0
236452,2019,1629,21,157,105,230,69,729,140,103,75,335.0,3.0,40.0,27.0,62.0,18.0,129.0,48.0,3.0,5.0,335.0,3.0,40.0,27.0,62.0,18.0,129.0,48.0,3.0,5.0
236452,2020,1638,13,160,110,269,65,727,166,82,46,288.0,2.0,24.0,18.0,73.0,16.0,111.0,39.0,3.0,2.0,288.0,2.0,24.0,18.0,73.0,16.0,111.0,39.0,3.0,2.0
236504,2010,5730,70,691,602,328,11,2724,134,914,256,162.0,1.0,25.0,23.0,15.0,1.0,62.0,8.0,25.0,2.0,162.0,1.0,25.0,23.0,15.0,1.0,62.0,8.0,25.0,2.0
236504,2011,5439,51,679,624,318,48,2452,145,834,288,208.0,2.0,32.0,39.0,26.0,6.0,66.0,15.0,22.0,0.0,208.0,2.0,32.0,39.0,26.0,6.0,66.0,15.0,22.0,0.0
236504,2012,4998,66,607,558,296,52,2172,173,791,283,203.0,2.0,32.0,28.0,25.0,6.0,75.0,16.0,16.0,3.0,203.0,2.0,32.0,28.0,25.0,6.0,75.0,16.0,16.0,3.0
236504,2013,4951,57,595,569,326,48,2383,207,474,292,193.0,4.0,35.0,33.0,27.0,1.0,53.0,25.0,13.0,2.0,193.0,4.0,35.0,33.0,27.0,1.0,53.0,25.0,13.0,2.0
236504,2014,5535,67,595,583,382,41,2519,250,727,371,188.0,0.0,38.0,20.0,32.0,3.0,56.0,23.0,16.0,0.0,188.0,0.0,38.0,20.0,32.0,3.0,56.0,23.0,16.0,0.0
236504,2015,6076,62,587,559,445,44,2568,322,1052,437,186.0,0.0,35.0,30.0,30.0,2.0,63.0,13.0,12.0,1.0,186.0,0.0,35.0,30.0,30.0,2.0,63.0,13.0,12.0,1.0
236504,2016,6346,50,553,565,472,52,2570,414,1243,427,164.0,0.0,24.0,13.0,20.0,3.0,52.0,18.0,18.0,16.0,164.0,0.0,24.0,13.0,20.0,3.0,52.0,18.0,18.0,16.0
236504,2017,6716,52,572,506,495,48,2562,448,1616,417,160.0,0.0,17.0,29.0,27.0,5.0,39.0,23.0,14.0,6.0,160.0,0.0,17.0,29.0,27.0,5.0,39.0,23.0,14.0,6.0
236504,2018,6177,48,545,480,427,41,2262,470,1500,404,226.0,0.0,46.0,45.0,38.0,1.0,46.0,27.0,16.0,7.0,226.0,0.0,46.0,45.0,38.0,1.0,46.0,27.0,16.0,7.0
236504,2019,6141,46,509,529,461,48,2205,482,1506,355,271.0,3.0,43.0,37.0,57.0,5.0,55.0,37.0,29.0,5.0,271.0,3.0,43.0,37.0,57.0,5.0,55.0,37.0,29.0,5.0
236504,2020,5324,32,467,434,398,45,1890,436,1407,215,130.0,1.0,15.0,28.0,21.0,1.0,34.0,18.0,7.0,5.0,130.0,1.0,15.0,28.0,21.0,1.0,34.0,18.0,7.0,5.0
236513,2010,7639,43,882,766,486,27,3453,419,730,833,278.0,4.0,34.0,36.0,30.0,1.0,128.0,33.0,11.0,1.0,278.0,4.0,34.0,36.0,30.0,1.0,128.0,33.0,11.0,1.0
236513,2011,7186,44,799,789,447,21,3090,429,586,981,234.0,5.0,39.0,27.0,17.0,3.0,98.0,25.0,20.0,0.0,234.0,5.0,39.0,27.0,17.0,3.0,98.0,25.0,20.0,0.0
236513,2012,7068,39,753,740,439,23,2748,438,611,1277,190.0,3.0,36.0,31.0,21.0,2.0,74.0,15.0,8.0,0.0,190.0,3.0,36.0,31.0,21.0,2.0,74.0,15.0,8.0,0.0
236513,2013,7110,42,753,691,410,22,2516,423,790,1463,132.0,1.0,18.0,23.0,8.0,1.0,57.0,17.0,6.0,1.0,132.0,1.0,18.0,23.0,8.0,1.0,57.0,17.0,6.0,1.0
236513,2014,6773,39,724,601,387,19,2353,437,749,1464,175.0,2.0,27.0,21.0,13.0,0.0,68.0,29.0,13.0,2.0,175.0,2.0,27.0,21.0,13.0,0.0,68.0,29.0,13.0,2.0
236513,2015,6574,33,715,592,420,22,2207,460,722,1403,199.0,1.0,38.0,19.0,23.0,0.0,74.0,31.0,12.0,1.0,199.0,1.0,38.0,19.0,23.0,0.0,74.0,31.0,12.0,1.0
236513,2016,6705,26,747,648,447,25,2219,535,752,1306,209.0,1.0,30.0,30.0,18.0,2.0,90.0,26.0,9.0,3.0,209.0,1.0,30.0,30.0,18.0,2.0,90.0,26.0,9.0,3.0
236513,2017,6928,35,897,765,531,26,2084,580,834,1176,277.0,1.0,42.0,35.0,27.0,1.0,91.0,29.0,15.0,36.0,277.0,1.0,42.0,35.0,27.0,1.0,91.0,29.0,15.0,36.0
236513,2018,6802,27,837,769,539,18,2012,569,945,1086,206.0,2.0,29.0,29.0,23.0,1.0,71.0,27.0,12.0,12.0,206.0,2.0,29.0,29.0,23.0,1.0,71.0,27.0,12.0,12.0
236513,2019,6743,31,937,857,547,18,2113,655,662,923,240.0,0.0,38.0,37.0,37.0,1.0,58.0,41.0,22.0,6.0,240.0,0.0,38.0,37.0,37.0,1.0,58.0,41.0,22.0,6.0
236513,2020,5763,22,864,775,507,26,1693,583,678,615,231.0,0.0,51.0,33.0,28.0,1.0,61.0,28.0,24.0,5.0,231.0,0.0,51.0,33.0,28.0,1.0,61.0,28.0,24.0,5.0
236577,2010,4117,18,316,138,193,2,2990,237,154,69,725.0,1.0,57.0,21.0,42.0,0.0,549.0,45.0,7.0,3.0,725.0,1.0,57.0,21.0,42.0,0.0,549.0,45.0,7.0,3.0
236577,2011,4167,16,342,142,227,3,2790,237,330,80,760.0,2.0,83.0,23.0,61.0,0.0,525.0,50.0,7.0,9.0,760.0,2.0,83.0,23.0,61.0,0.0,525.0,50.0,7.0,9.0
236577,2012,4095,13,354,144,280,1,2533,238,448,84,784.0,4.0,82.0,32.0,76.0,0.0,509.0,69.0,5.0,7.0,784.0,4.0,82.0,32.0,76.0,0.0,509.0,69.0,5.0,7.0
236577,2013,4270,13,429,148,304,7,2819,274,164,112,765.0,1.0,83.0,21.0,71.0,1.0,496.0,79.0,1.0,12.0,765.0,1.0,83.0,21.0,71.0,1.0,496.0,79.0,1.0,12.0
236577,2014,4217,19,430,152,334,11,2682,292,142,155,683.0,1.0,80.0,18.0,70.0,4.0,432.0,56.0,3.0,19.0,683.0,1.0,80.0,18.0,70.0,4.0,432.0,56.0,3.0,19.0
236577,2015,4175,24,413,145,342,14,2428,281,340,188,686.0,4.0,67.0,21.0,74.0,8.0,420.0,68.0,7.0,17.0,686.0,4.0,67.0,21.0,74.0,8.0,420.0,68.0,7.0,17.0
236577,2016,4061,19,401,138,340,18,2219,297,440,189,683.0,4.0,78.0,26.0,75.0,9.0,393.0,67.0,17.0,14.0,683.0,4.0,78.0,26.0,75.0,9.0,393.0,67.0,17.0,14.0
236577,2017,3783,14,389,143,359,28,2048,272,334,196,642.0,1.0,76.0,35.0,92.0,6.0,341.0,54.0,22.0,15.0,642.0,1.0,76.0,35.0,92.0,6.0,341.0,54.0,22.0,15.0
236577,2018,3688,12,450,178,410,24,1988,266,150,210,708.0,1.0,105.0,46.0,133.0,2.0,326.0,65.0,17.0,13.0,708.0,1.0,105.0,46.0,133.0,2.0,326.0,65.0,17.0,13.0
236577,2019,3529,13,441,180,437,25,1811,282,127,213,634.0,2.0,87.0,39.0,106.0,8.0,291.0,70.0,17.0,14.0,634.0,2.0,87.0,39.0,106.0,8.0,291.0,70.0,17.0,14.0
236577,2020,3601,18,471,217,486,19,1800,275,121,194,651.0,2.0,99.0,41.0,115.0,6.0,301.0,65.0,10.0,12.0,651.0,2.0,99.0,41.0,115.0,6.0,301.0,65.0,10.0,12.0
