institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
236595,2012,731,18.0,172.0,25.0,69.0,0.0,394.0,0.0,34.0,19.0,568.0,11.0,137.0,21.0,58.0,0.0,296.0,0.0,27.0,18.0
236595,2013,736,7.0,148.0,38.0,66.0,0.0,399.0,0.0,52.0,26.0,564.0,4.0,124.0,27.0,48.0,0.0,303.0,0.0,37.0,21.0
236595,2014,881,14.0,160.0,52.0,71.0,0.0,522.0,10.0,29.0,23.0,684.0,10.0,121.0,41.0,56.0,0.0,416.0,0.0,25.0,15.0
236595,2015,730,12.0,152.0,30.0,66.0,0.0,375.0,1.0,68.0,26.0,575.0,7.0,129.0,25.0,53.0,0.0,289.0,0.0,54.0,18.0
236595,2016,1037,3.0,169.0,35.0,116.0,11.0,566.0,97.0,29.0,11.0,773.0,2.0,136.0,23.0,88.0,10.0,417.0,68.0,22.0,7.0
236595,2017,870,5.0,155.0,21.0,69.0,2.0,489.0,59.0,43.0,27.0,651.0,2.0,123.0,10.0,45.0,1.0,369.0,49.0,35.0,17.0
236595,2018,901,4.0,142.0,27.0,99.0,4.0,467.0,79.0,49.0,30.0,664.0,3.0,123.0,14.0,66.0,3.0,347.0,54.0,33.0,21.0
236595,2019,958,6.0,170.0,20.0,111.0,9.0,457.0,78.0,66.0,41.0,705.0,4.0,133.0,12.0,77.0,5.0,341.0,57.0,52.0,24.0
236595,2020,925,4.0,146.0,20.0,105.0,11.0,373.0,77.0,144.0,45.0,672.0,3.0,118.0,15.0,72.0,9.0,269.0,57.0,98.0,31.0
236638,2014,394,5.0,16.0,7.0,35.0,2.0,279.0,19.0,7.0,24.0,85.0,0.0,3.0,0.0,2.0,0.0,62.0,4.0,2.0,12.0
236638,2015,484,10.0,18.0,11.0,45.0,2.0,357.0,24.0,6.0,11.0,101.0,3.0,3.0,1.0,3.0,0.0,81.0,7.0,0.0,3.0
236638,2016,393,5.0,11.0,7.0,40.0,1.0,295.0,22.0,6.0,6.0,76.0,2.0,3.0,1.0,4.0,0.0,58.0,3.0,3.0,2.0
236638,2017,396,3.0,12.0,13.0,61.0,4.0,256.0,19.0,5.0,23.0,84.0,0.0,4.0,1.0,9.0,0.0,50.0,3.0,0.0,17.0
236638,2018,363,4.0,12.0,11.0,61.0,0.0,235.0,17.0,6.0,17.0,88.0,0.0,3.0,2.0,15.0,0.0,55.0,4.0,0.0,9.0
236638,2019,432,3.0,14.0,13.0,69.0,2.0,276.0,30.0,4.0,21.0,120.0,1.0,7.0,1.0,12.0,0.0,81.0,5.0,1.0,12.0
236638,2020,422,5.0,11.0,9.0,74.0,0.0,281.0,23.0,4.0,15.0,130.0,3.0,4.0,0.0,16.0,0.0,94.0,7.0,1.0,5.0
236692,2017,646,12.0,7.0,11.0,41.0,0.0,513.0,19.0,40.0,3.0,169.0,1.0,5.0,1.0,10.0,0.0,142.0,3.0,6.0,1.0
236692,2018,616,13.0,11.0,7.0,36.0,2.0,490.0,36.0,20.0,1.0,146.0,3.0,6.0,0.0,7.0,0.0,118.0,6.0,5.0,1.0
236692,2019,597,9.0,5.0,11.0,42.0,3.0,458.0,41.0,27.0,1.0,153.0,1.0,4.0,1.0,12.0,0.0,116.0,5.0,13.0,1.0
236692,2020,684,14.0,11.0,6.0,48.0,3.0,522.0,49.0,30.0,1.0,203.0,2.0,2.0,1.0,16.0,1.0,153.0,16.0,11.0,1.0
236708,2016,899,12.0,18.0,22.0,70.0,0.0,673.0,51.0,43.0,10.0,203.0,1.0,5.0,4.0,12.0,0.0,154.0,10.0,11.0,6.0
236708,2017,830,15.0,9.0,14.0,64.0,2.0,625.0,58.0,32.0,11.0,184.0,0.0,1.0,2.0,7.0,0.0,146.0,9.0,12.0,7.0
236708,2018,840,13.0,10.0,20.0,58.0,0.0,642.0,53.0,33.0,11.0,186.0,2.0,3.0,2.0,13.0,0.0,141.0,11.0,10.0,4.0
236708,2019,808,10.0,9.0,13.0,59.0,3.0,622.0,57.0,21.0,14.0,192.0,0.0,4.0,1.0,13.0,0.0,160.0,11.0,2.0,1.0
236708,2020,925,16.0,25.0,17.0,91.0,2.0,650.0,79.0,28.0,17.0,237.0,2.0,8.0,4.0,19.0,0.0,171.0,19.0,10.0,4.0
236753,2016,455,5.0,33.0,45.0,32.0,4.0,236.0,45.0,40.0,15.0,122.0,0.0,10.0,3.0,9.0,1.0,72.0,14.0,9.0,4.0
236753,2017,418,6.0,26.0,32.0,42.0,3.0,216.0,36.0,36.0,21.0,106.0,1.0,9.0,1.0,6.0,0.0,62.0,6.0,9.0,12.0
236753,2018,385,5.0,20.0,40.0,52.0,3.0,176.0,48.0,27.0,14.0,96.0,0.0,6.0,4.0,18.0,0.0,44.0,11.0,6.0,7.0
236753,2019,529,2.0,39.0,41.0,63.0,3.0,247.0,65.0,49.0,20.0,138.0,0.0,3.0,6.0,9.0,0.0,76.0,16.0,15.0,13.0
236753,2020,503,2.0,29.0,37.0,67.0,6.0,235.0,58.0,40.0,29.0,127.0,1.0,10.0,5.0,12.0,0.0,60.0,9.0,17.0,13.0
236887,2018,299,2.0,0.0,3.0,67.0,0.0,210.0,11.0,6.0,0.0,122.0,0.0,0.0,0.0,22.0,0.0,93.0,3.0,4.0,0.0
236887,2019,454,5.0,1.0,3.0,103.0,1.0,293.0,21.0,25.0,2.0,181.0,3.0,1.0,1.0,39.0,0.0,122.0,7.0,6.0,2.0
236887,2020,437,5.0,0.0,3.0,112.0,1.0,268.0,19.0,28.0,1.0,183.0,1.0,0.0,1.0,48.0,0.0,113.0,5.0,15.0,0.0
236896,2010,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236896,2011,292,4.0,6.0,11.0,21.0,0.0,229.0,0.0,9.0,12.0,155.0,2.0,3.0,7.0,10.0,0.0,125.0,0.0,3.0,5.0
236896,2012,323,6.0,12.0,7.0,39.0,4.0,238.0,0.0,0.0,17.0,166.0,0.0,7.0,3.0,15.0,1.0,135.0,0.0,0.0,5.0
236896,2013,344,3.0,21.0,8.0,33.0,2.0,263.0,0.0,2.0,12.0,158.0,2.0,9.0,3.0,9.0,1.0,132.0,0.0,0.0,2.0
236896,2014,310,1.0,14.0,9.0,41.0,4.0,224.0,0.0,1.0,16.0,173.0,0.0,8.0,4.0,21.0,3.0,130.0,0.0,1.0,6.0
236896,2015,316,5.0,14.0,11.0,38.0,1.0,241.0,1.0,5.0,0.0,164.0,0.0,8.0,1.0,18.0,1.0,133.0,0.0,3.0,0.0
236896,2016,305,6.0,10.0,9.0,24.0,2.0,243.0,0.0,4.0,7.0,166.0,2.0,6.0,2.0,13.0,0.0,137.0,0.0,2.0,4.0
236896,2017,366,3.0,15.0,15.0,43.0,0.0,257.0,0.0,15.0,18.0,224.0,2.0,8.0,4.0,20.0,0.0,174.0,0.0,7.0,9.0
236896,2018,395,2.0,14.0,5.0,60.0,4.0,250.0,23.0,7.0,30.0,221.0,1.0,5.0,1.0,27.0,2.0,151.0,9.0,6.0,19.0
236896,2019,388,4.0,20.0,7.0,55.0,0.0,257.0,20.0,1.0,24.0,237.0,3.0,14.0,5.0,26.0,0.0,159.0,14.0,1.0,15.0
236896,2020,364,1.0,28.0,11.0,59.0,1.0,204.0,29.0,12.0,19.0,213.0,1.0,15.0,1.0,30.0,1.0,132.0,18.0,5.0,10.0
236939,2010,3089,34.0,188.0,69.0,143.0,8.0,2398.0,17.0,202.0,30.0,2130.0,15.0,115.0,41.0,96.0,6.0,1673.0,15.0,149.0,20.0
236939,2011,2855,39.0,192.0,59.0,121.0,9.0,2301.0,17.0,83.0,34.0,1906.0,24.0,120.0,31.0,75.0,8.0,1558.0,14.0,52.0,24.0
236939,2012,2676,33.0,184.0,55.0,121.0,16.0,2108.0,8.0,125.0,26.0,1801.0,21.0,104.0,29.0,71.0,16.0,1458.0,4.0,80.0,18.0
236939,2013,3184,31.0,196.0,55.0,169.0,14.0,2468.0,36.0,163.0,52.0,2085.0,24.0,111.0,31.0,107.0,9.0,1649.0,23.0,102.0,29.0
236939,2014,3391,35.0,173.0,62.0,200.0,15.0,2610.0,56.0,168.0,72.0,2280.0,22.0,114.0,38.0,126.0,7.0,1786.0,32.0,114.0,41.0
236939,2015,3627,37.0,228.0,78.0,302.0,34.0,2665.0,113.0,96.0,74.0,2328.0,17.0,154.0,37.0,183.0,14.0,1737.0,73.0,60.0,53.0
236939,2016,3241,21.0,185.0,53.0,261.0,9.0,2276.0,238.0,89.0,109.0,2158.0,13.0,122.0,31.0,166.0,5.0,1543.0,154.0,52.0,72.0
236939,2017,4401,28.0,231.0,145.0,446.0,13.0,2981.0,346.0,60.0,151.0,2748.0,14.0,137.0,77.0,253.0,5.0,1937.0,193.0,34.0,98.0
236939,2018,4279,28.0,189.0,178.0,492.0,18.0,2821.0,414.0,32.0,107.0,2520.0,11.0,102.0,84.0,251.0,5.0,1737.0,239.0,19.0,72.0
236939,2019,4057,26.0,196.0,193.0,579.0,19.0,2530.0,375.0,26.0,113.0,2443.0,11.0,121.0,83.0,291.0,9.0,1606.0,230.0,21.0,71.0
236939,2020,4357,26.0,240.0,184.0,660.0,18.0,2672.0,399.0,43.0,115.0,2551.0,10.0,135.0,86.0,339.0,10.0,1670.0,215.0,22.0,64.0
236948,2010,4867,64.0,1385.0,159.0,226.0,37.0,2614.0,0.0,264.0,118.0,3911.0,44.0,1135.0,111.0,167.0,21.0,2131.0,0.0,217.0,85.0
236948,2011,4892,49.0,1419.0,119.0,248.0,0.0,2641.0,0.0,262.0,154.0,3892.0,30.0,1145.0,81.0,175.0,0.0,2141.0,0.0,195.0,125.0
236948,2012,5284,63.0,1481.0,153.0,301.0,36.0,2845.0,22.0,246.0,137.0,4270.0,42.0,1230.0,111.0,234.0,20.0,2302.0,21.0,200.0,110.0
236948,2013,5163,70.0,1500.0,173.0,294.0,36.0,2697.0,51.0,161.0,181.0,4225.0,44.0,1245.0,124.0,223.0,23.0,2237.0,44.0,133.0,152.0
236948,2014,5377,64.0,1428.0,174.0,309.0,36.0,2762.0,61.0,208.0,335.0,4502.0,45.0,1236.0,125.0,238.0,26.0,2335.0,56.0,168.0,273.0
236948,2015,5119,65.0,1527.0,122.0,314.0,40.0,2400.0,0.0,170.0,481.0,4307.0,45.0,1324.0,93.0,243.0,33.0,2049.0,0.0,135.0,385.0
236948,2016,5460,101.0,1572.0,166.0,353.0,34.0,2506.0,0.0,159.0,569.0,4579.0,71.0,1346.0,129.0,275.0,25.0,2133.0,0.0,130.0,470.0
236948,2017,5752,22.0,1324.0,117.0,375.0,23.0,2432.0,382.0,38.0,1039.0,4854.0,17.0,1160.0,82.0,291.0,21.0,2062.0,324.0,31.0,866.0
236948,2018,6003,13.0,1467.0,118.0,398.0,27.0,2451.0,439.0,69.0,1021.0,5052.0,6.0,1283.0,87.0,316.0,21.0,2053.0,372.0,46.0,868.0
236948,2019,6226,24.0,1505.0,122.0,451.0,24.0,2637.0,436.0,49.0,978.0,5244.0,16.0,1304.0,92.0,354.0,20.0,2234.0,361.0,44.0,819.0
236948,2020,6317,33.0,1584.0,151.0,437.0,20.0,2656.0,453.0,63.0,920.0,5180.0,21.0,1337.0,109.0,336.0,13.0,2194.0,361.0,55.0,754.0
236975,2017,499,8.0,0.0,2.0,171.0,0.0,284.0,20.0,12.0,2.0,140.0,2.0,0.0,0.0,49.0,0.0,86.0,1.0,2.0,0.0
236975,2018,428,7.0,0.0,1.0,137.0,0.0,249.0,20.0,14.0,0.0,131.0,1.0,0.0,1.0,50.0,0.0,67.0,4.0,8.0,0.0
236975,2019,461,7.0,1.0,2.0,171.0,1.0,251.0,20.0,8.0,0.0,159.0,0.0,0.0,0.0,65.0,0.0,90.0,2.0,2.0,0.0
236975,2020,443,6.0,4.0,6.0,175.0,0.0,216.0,24.0,12.0,0.0,152.0,0.0,2.0,0.0,65.0,0.0,71.0,9.0,5.0,0.0
237011,2010,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0
237011,2011,2365,43.0,173.0,60.0,83.0,11.0,1856.0,81.0,55.0,3.0,1724.0,30.0,112.0,35.0,58.0,7.0,1376.0,61.0,43.0,2.0
237011,2012,2425,35.0,167.0,50.0,90.0,10.0,1902.0,84.0,80.0,7.0,1627.0,20.0,100.0,22.0,58.0,5.0,1319.0,48.0,51.0,4.0
237011,2013,2572,60.0,252.0,93.0,127.0,14.0,1949.0,0.0,71.0,6.0,1783.0,30.0,167.0,43.0,82.0,8.0,1397.0,0.0,54.0,2.0
237011,2014,2667,39.0,145.0,66.0,166.0,12.0,2018.0,159.0,56.0,6.0,1907.0,22.0,104.0,33.0,103.0,4.0,1487.0,110.0,40.0,4.0
237011,2015,2670,53.0,196.0,64.0,148.0,12.0,2015.0,107.0,71.0,4.0,1903.0,33.0,134.0,38.0,94.0,6.0,1477.0,72.0,46.0,3.0
237011,2016,2722,11.0,190.0,46.0,188.0,2.0,2061.0,203.0,21.0,0.0,1891.0,7.0,130.0,33.0,124.0,2.0,1442.0,139.0,14.0,0.0
237011,2017,2674,8.0,186.0,29.0,178.0,6.0,2043.0,217.0,3.0,4.0,1846.0,5.0,134.0,18.0,119.0,5.0,1421.0,142.0,0.0,2.0
237011,2018,2661,9.0,164.0,49.0,179.0,6.0,2026.0,214.0,10.0,4.0,1822.0,4.0,106.0,27.0,115.0,4.0,1414.0,143.0,6.0,3.0
237011,2019,2764,9.0,197.0,39.0,208.0,3.0,2041.0,246.0,12.0,9.0,1882.0,5.0,129.0,29.0,119.0,2.0,1426.0,159.0,6.0,7.0
237011,2020,2763,8.0,229.0,46.0,229.0,5.0,1952.0,273.0,14.0,7.0,1866.0,5.0,148.0,26.0,138.0,2.0,1349.0,186.0,8.0,4.0
237039,2017,371,6.0,9.0,4.0,34.0,0.0,261.0,27.0,30.0,0.0,115.0,2.0,2.0,0.0,8.0,0.0,88.0,3.0,12.0,0.0
237039,2018,276,3.0,8.0,6.0,26.0,1.0,194.0,23.0,15.0,0.0,91.0,0.0,3.0,2.0,10.0,0.0,66.0,6.0,4.0,0.0
237039,2019,289,3.0,10.0,4.0,37.0,2.0,186.0,26.0,21.0,0.0,106.0,0.0,4.0,0.0,10.0,0.0,71.0,7.0,14.0,0.0
237039,2020,321,1.0,12.0,3.0,43.0,0.0,215.0,21.0,26.0,0.0,135.0,0.0,5.0,0.0,17.0,0.0,99.0,5.0,9.0,0.0
237057,2010,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0
237057,2011,360,7.0,32.0,10.0,22.0,0.0,231.0,0.0,48.0,10.0,308.0,5.0,27.0,9.0,18.0,0.0,197.0,0.0,43.0,9.0
237057,2012,367,2.0,42.0,7.0,17.0,0.0,241.0,0.0,47.0,11.0,321.0,2.0,37.0,5.0,13.0,0.0,213.0,0.0,40.0,11.0
237057,2013,400,5.0,47.0,3.0,21.0,5.0,269.0,0.0,37.0,13.0,351.0,2.0,40.0,2.0,20.0,4.0,237.0,0.0,34.0,12.0
237057,2014,401,3.0,30.0,6.0,22.0,0.0,276.0,12.0,43.0,9.0,350.0,0.0,27.0,5.0,18.0,0.0,241.0,12.0,38.0,9.0
237057,2015,395,2.0,29.0,3.0,24.0,2.0,275.0,18.0,34.0,8.0,345.0,1.0,25.0,3.0,15.0,2.0,244.0,17.0,30.0,8.0
237057,2016,415,6.0,36.0,9.0,30.0,2.0,283.0,15.0,19.0,15.0,364.0,5.0,33.0,8.0,28.0,1.0,248.0,12.0,17.0,12.0
237057,2017,399,3.0,29.0,3.0,24.0,0.0,307.0,8.0,17.0,8.0,351.0,2.0,26.0,2.0,23.0,0.0,270.0,7.0,14.0,7.0
237057,2018,381,1.0,20.0,2.0,28.0,0.0,281.0,25.0,11.0,13.0,333.0,1.0,20.0,2.0,25.0,0.0,245.0,21.0,10.0,9.0
237057,2019,391,2.0,17.0,4.0,34.0,0.0,285.0,21.0,10.0,18.0,351.0,1.0,13.0,4.0,29.0,0.0,258.0,19.0,10.0,17.0
237057,2020,393,0.0,24.0,5.0,28.0,0.0,276.0,32.0,8.0,20.0,337.0,0.0,18.0,4.0,22.0,0.0,247.0,29.0,5.0,12.0
237066,2010,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
237066,2011,451,9.0,26.0,7.0,12.0,0.0,383.0,0.0,13.0,1.0,362.0,5.0,19.0,6.0,11.0,0.0,311.0,0.0,9.0,1.0
237066,2012,469,5.0,12.0,12.0,13.0,0.0,408.0,9.0,9.0,1.0,356.0,5.0,8.0,6.0,10.0,0.0,311.0,9.0,6.0,1.0
237066,2013,532,4.0,19.0,4.0,21.0,0.0,456.0,7.0,16.0,5.0,393.0,3.0,12.0,3.0,15.0,0.0,341.0,6.0,11.0,2.0
237066,2014,545,3.0,12.0,11.0,27.0,2.0,458.0,9.0,10.0,13.0,410.0,3.0,11.0,7.0,16.0,2.0,348.0,7.0,7.0,9.0
237066,2015,555,3.0,28.0,14.0,23.0,1.0,457.0,15.0,8.0,6.0,416.0,1.0,16.0,7.0,17.0,0.0,357.0,10.0,6.0,2.0
237066,2016,683,4.0,16.0,8.0,63.0,5.0,542.0,26.0,11.0,8.0,496.0,1.0,12.0,5.0,43.0,2.0,399.0,20.0,7.0,7.0
237066,2017,523,2.0,8.0,4.0,35.0,1.0,422.0,32.0,9.0,10.0,392.0,2.0,5.0,2.0,21.0,1.0,332.0,17.0,6.0,6.0
237066,2018,629,4.0,23.0,9.0,46.0,1.0,489.0,42.0,6.0,9.0,494.0,0.0,18.0,8.0,27.0,1.0,393.0,34.0,5.0,8.0
237066,2019,592,5.0,20.0,10.0,42.0,5.0,465.0,34.0,1.0,10.0,446.0,3.0,14.0,9.0,27.0,2.0,361.0,23.0,1.0,6.0
237066,2020,614,5.0,42.0,10.0,60.0,4.0,437.0,33.0,1.0,22.0,473.0,3.0,31.0,4.0,40.0,0.0,350.0,27.0,1.0,17.0
237109,2014,392,6.0,5.0,6.0,133.0,2.0,223.0,12.0,5.0,0.0,89.0,0.0,0.0,0.0,23.0,1.0,64.0,0.0,1.0,0.0
237109,2015,402,12.0,3.0,7.0,152.0,0.0,209.0,16.0,3.0,0.0,87.0,2.0,0.0,1.0,27.0,0.0,54.0,2.0,1.0,0.0
237109,2016,364,7.0,3.0,5.0,164.0,0.0,165.0,14.0,6.0,0.0,92.0,3.0,0.0,0.0,40.0,0.0,45.0,3.0,1.0,0.0
237109,2017,334,2.0,3.0,7.0,138.0,1.0,163.0,15.0,5.0,0.0,80.0,2.0,0.0,1.0,29.0,0.0,45.0,2.0,1.0,0.0
237109,2018,285,3.0,1.0,3.0,133.0,0.0,126.0,17.0,2.0,0.0,85.0,1.0,1.0,1.0,40.0,0.0,39.0,3.0,0.0,0.0
237109,2019,317,4.0,0.0,2.0,155.0,0.0,132.0,23.0,1.0,0.0,90.0,0.0,0.0,0.0,39.0,0.0,46.0,4.0,1.0,0.0
237109,2020,334,4.0,3.0,10.0,148.0,3.0,145.0,20.0,1.0,0.0,95.0,0.0,0.0,0.0,40.0,0.0,48.0,7.0,0.0,0.0
245883,2014,37,1.0,1.0,0.0,2.0,0.0,20.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
245883,2015,40,0.0,0.0,0.0,1.0,0.0,9.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
245883,2016,31,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,,,,,,,,,,
245883,2017,24,0.0,0.0,1.0,2.0,0.0,18.0,0.0,3.0,0.0,,,,,,,,,,
245883,2018,26,1.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,,,,,,,,,,
245883,2019,20,0.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,,,,,,,,,,
377546,2010,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
377546,2011,24,0.0,0.0,0.0,2.0,0.0,18.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0
377546,2012,38,0.0,0.0,0.0,2.0,0.0,1.0,0.0,35.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0
377546,2013,32,1.0,1.0,0.0,1.0,2.0,25.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0
377546,2014,32,0.0,1.0,1.0,3.0,0.0,24.0,2.0,1.0,0.0,23.0,0.0,1.0,1.0,2.0,0.0,16.0,2.0,1.0,0.0
377546,2015,32,0.0,4.0,1.0,7.0,0.0,14.0,5.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0
377546,2016,30,1.0,3.0,1.0,2.0,0.0,20.0,3.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0
377546,2017,24,1.0,1.0,0.0,6.0,0.0,8.0,5.0,3.0,0.0,16.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,1.0,0.0
377546,2018,28,1.0,1.0,0.0,1.0,3.0,16.0,5.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0
377546,2019,33,2.0,0.0,1.0,3.0,0.0,19.0,3.0,5.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,3.0,0.0
377546,2020,25,1.0,0.0,1.0,2.0,0.0,15.0,2.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0
377555,2012,129,1.0,43.0,7.0,11.0,1.0,55.0,0.0,10.0,1.0,83.0,1.0,28.0,5.0,6.0,1.0,35.0,0.0,6.0,1.0
377555,2013,148,2.0,53.0,3.0,10.0,1.0,65.0,4.0,9.0,1.0,100.0,1.0,37.0,2.0,5.0,0.0,44.0,4.0,6.0,1.0
377555,2014,224,3.0,87.0,0.0,14.0,1.0,94.0,4.0,13.0,8.0,151.0,1.0,58.0,0.0,10.0,0.0,66.0,2.0,10.0,4.0
377555,2015,294,2.0,114.0,16.0,23.0,2.0,120.0,0.0,12.0,5.0,205.0,0.0,79.0,12.0,17.0,2.0,83.0,0.0,9.0,3.0
377555,2016,391,8.0,143.0,25.0,36.0,4.0,147.0,0.0,19.0,9.0,262.0,5.0,103.0,15.0,23.0,2.0,96.0,0.0,12.0,6.0
377555,2017,525,1.0,155.0,27.0,67.0,7.0,206.0,36.0,7.0,19.0,334.0,0.0,111.0,12.0,39.0,4.0,127.0,24.0,5.0,12.0
377555,2018,538,3.0,161.0,25.0,75.0,2.0,185.0,52.0,6.0,29.0,335.0,1.0,107.0,18.0,37.0,1.0,120.0,30.0,5.0,16.0
377555,2019,560,2.0,198.0,40.0,60.0,11.0,168.0,40.0,9.0,32.0,387.0,0.0,142.0,28.0,38.0,8.0,119.0,26.0,5.0,21.0
377555,2020,625,1.0,230.0,46.0,90.0,7.0,186.0,45.0,5.0,15.0,393.0,0.0,164.0,23.0,44.0,4.0,121.0,24.0,1.0,12.0
377564,2012,151,3.0,40.0,16.0,8.0,2.0,57.0,1.0,24.0,0.0,65.0,1.0,16.0,5.0,4.0,0.0,30.0,1.0,8.0,0.0
377564,2013,176,0.0,51.0,11.0,15.0,2.0,77.0,5.0,15.0,0.0,87.0,0.0,29.0,4.0,8.0,0.0,38.0,3.0,5.0,0.0
377564,2014,180,2.0,39.0,15.0,18.0,2.0,80.0,1.0,23.0,0.0,99.0,1.0,19.0,9.0,9.0,1.0,52.0,1.0,7.0,0.0
377564,2015,198,3.0,53.0,16.0,22.0,2.0,90.0,0.0,12.0,0.0,124.0,2.0,33.0,10.0,13.0,1.0,58.0,0.0,7.0,0.0
377564,2016,208,10.0,48.0,19.0,23.0,7.0,94.0,0.0,7.0,0.0,125.0,5.0,34.0,6.0,12.0,3.0,59.0,0.0,6.0,0.0
377564,2017,219,5.0,52.0,10.0,29.0,1.0,84.0,28.0,9.0,1.0,128.0,3.0,35.0,5.0,15.0,0.0,47.0,18.0,5.0,0.0
377564,2018,325,3.0,85.0,15.0,36.0,7.0,61.0,8.0,102.0,8.0,189.0,1.0,52.0,10.0,23.0,1.0,36.0,6.0,56.0,4.0
377564,2019,392,3.0,100.0,24.0,63.0,19.0,126.0,26.0,24.0,7.0,218.0,2.0,64.0,11.0,34.0,10.0,64.0,16.0,13.0,4.0
377564,2020,416,7.0,94.0,34.0,68.0,16.0,147.0,39.0,6.0,5.0,251.0,2.0,66.0,20.0,34.0,2.0,98.0,22.0,4.0,3.0
380377,2010,28,19.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380377,2011,36,30.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380377,2012,73,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2013,56,53.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2014,52,45.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2015,79,66.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2016,79,66.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2017,101,93.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380377,2018,79,74.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
380377,2019,79,71.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
380377,2020,87,79.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
414531,2010,70,0.0,0.0,5.0,0.0,0.0,55.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0
414531,2011,68,1.0,8.0,7.0,3.0,0.0,49.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
414531,2012,79,2.0,5.0,3.0,3.0,0.0,65.0,0.0,1.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0
414531,2013,61,1.0,2.0,2.0,4.0,0.0,52.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0
